lon,lat,subducting_plate_id,trench_plate_id,trench_normal_azimuth_deg,arc_segment_length_km,conv_mag_cm_yr,conv_obliquity_deg,conv_perp_cm_yr,conv_parallel_cm_yr,v_T_perp,v_T_parallel,v_OP_perp,v_OP_parallel,seafloor_age_Ma,dist_nearest_trench_edge_km,zone_id,trench_zone_width_km,upper_plate_nature
126.880893,-0.129586,781,679,87.550730,55.597542,3.578314,-43.981944,2.574807,-2.484894,1.477641,-2.354545,-1.477700,-2.354641,,166.123927,4,1193.812099,continental
126.902261,-0.629130,781,679,87.550589,55.597542,3.813545,-40.664843,2.892705,-2.485032,1.431055,-2.354407,-1.431196,-2.354641,,110.526385,4,1193.812099,continental
126.923634,-1.128673,781,679,87.550261,82.727614,4.059856,-37.740653,3.210492,-2.484991,1.384468,-2.354449,-1.384583,-2.354641,,54.928843,4,1193.812099,continental
-179.974390,-37.031677,901,806,298.490168,37.215286,4.924276,-43.905053,3.547891,-3.414815,-1.650391,3.292101,1.650438,3.292199,121.571091,166.792626,42,3754.768345,oceanic
-179.677340,-36.591856,901,806,298.312178,55.597542,4.994318,-43.129762,3.644890,-3.414381,-1.598017,3.291667,1.598268,3.292199,121.241051,222.390167,42,3754.768345,oceanic
-179.383660,-36.151307,901,806,298.138018,55.597542,5.065124,-42.381189,3.741489,-3.414197,-1.545642,3.291484,1.545976,3.292199,120.896942,277.987709,42,3754.768345,oceanic
-179.093263,-35.710049,901,806,297.967610,55.597542,5.136637,-41.658450,3.837686,-3.414265,-1.493267,3.291551,1.493566,3.292199,120.455101,333.585251,42,3754.768345,oceanic
-178.806067,-35.268100,901,806,297.800877,55.597542,5.208802,-40.960678,3.933477,-3.414583,-1.440892,3.291869,1.441042,3.292199,119.467026,373.644636,42,3754.768345,oceanic
-178.558758,-34.812941,901,806,287.481165,55.597542,5.285065,-30.160954,4.569559,-2.655379,-0.784505,3.489058,0.784527,3.489158,118.329369,318.047094,42,3754.768345,oceanic
-178.376868,-34.335897,901,806,287.377946,55.597542,5.367646,-29.648932,4.664875,-2.655290,-0.731788,3.488968,0.731828,3.489158,117.359764,262.449552,42,3754.768345,oceanic
-178.197036,-33.858588,901,806,287.277131,55.597542,5.450413,-29.157009,4.759780,-2.655466,-0.679070,3.489144,0.679073,3.489158,116.397057,206.852010,42,3754.768345,oceanic
-177.926262,-33.418916,901,806,287.176266,55.597542,5.523250,-28.593753,4.849608,-2.643406,-0.630621,3.479513,0.630636,3.479604,115.431061,151.254468,42,3754.768345,oceanic
-177.750322,-32.941091,901,806,287.079978,55.597542,5.606177,-28.132326,4.943869,-2.643366,-0.577716,3.479473,0.577738,3.479604,114.471771,95.656926,42,3754.768345,oceanic
-177.578878,-32.462370,901,806,286.096855,67.858156,5.689365,-26.800889,5.078207,-2.565286,-0.470649,3.487554,0.470653,3.487582,113.500168,40.059385,42,3754.768345,oceanic
91.709623,12.807372,501,686,88.691471,27.798771,4.174207,-49.415539,2.715606,-3.170092,-2.155799,-0.273687,2.155799,-0.273687,91.947144,0.000000,39,354.103385,oceanic
91.721309,12.307502,501,686,88.694012,55.597542,4.193863,-49.103855,2.745680,-3.170130,-2.134239,-0.273649,2.134534,-0.273687,89.426086,55.597542,39,354.103385,oceanic
91.732951,11.807631,501,686,88.696444,55.597542,4.213381,-48.798703,2.775381,-3.170148,-2.112679,-0.273632,2.113107,-0.273687,87.363258,111.195084,39,354.103385,oceanic
91.744551,11.307760,501,686,88.698768,55.597542,4.232755,-48.499960,2.804711,-3.170144,-2.091118,-0.273635,2.091518,-0.273687,85.661484,166.792626,39,354.103385,continental
91.756110,10.807889,501,686,88.700985,55.597542,4.251979,-48.207506,2.833667,-3.170120,-2.069558,-0.273659,2.069771,-0.273687,85.093124,222.390167,39,354.103385,continental
91.778679,10.308620,501,686,84.946901,55.597542,4.271628,-44.167425,3.064068,-2.976288,-2.061349,-0.138390,2.061385,-0.138392,83.670624,277.987709,39,354.103385,continental
91.823372,9.810561,501,686,84.954708,48.316904,4.292261,-43.900494,3.092768,-2.976289,-2.039284,-0.138390,2.039323,-0.138392,82.089981,333.585251,39,354.103385,continental
91.867930,9.312495,511,686,84.962109,62.878179,4.662037,-68.386446,1.717236,-4.334246,-2.016893,-0.138377,2.017105,-0.138392,81.933777,389.182793,40,2565.897814,continental
91.912361,8.814424,511,686,84.969108,55.597542,4.681751,-67.785937,1.770020,-4.334261,-1.994311,-0.138363,1.994734,-0.138392,82.399010,444.780335,40,2565.897814,continental
91.956673,8.316348,511,686,84.975708,55.597542,4.701854,-67.193699,1.822518,-4.334265,-1.971729,-0.138358,1.972211,-0.138392,82.187981,500.377877,40,2565.897814,continental
92.000873,7.818266,511,686,84.981911,55.597542,4.722330,-66.609732,1.874727,-4.334259,-1.949146,-0.138365,1.949538,-0.138392,81.098633,555.975419,40,2565.897814,continental
92.044967,7.320181,511,686,84.987719,55.597542,4.743165,-66.034030,1.926645,-4.334242,-1.926564,-0.138381,1.926716,-0.138392,79.690277,611.572960,40,2565.897814,continental
92.196353,6.853642,511,686,62.039568,55.597542,4.773819,-42.578728,3.515193,-3.229978,-1.805781,0.620408,1.805825,0.620423,74.466888,667.170502,40,2565.897814,continental
92.432257,6.411950,511,686,62.066817,36.258271,4.812027,-42.162241,3.566901,-3.229988,-1.782704,0.620418,1.782720,0.620423,71.987976,722.768044,40,2565.897814,continental
142.980755,24.585785,699,659,272.411209,27.798771,1.589319,70.930989,0.519241,1.502106,-3.502035,2.234852,3.502035,2.234852,135.071930,0.000000,41,27.798771,continental
143.000000,25.085417,901,659,270.000000,55.597542,3.998964,-18.640402,3.789192,-1.278179,-3.408048,2.380783,3.408088,2.380811,134.178650,55.597542,45,10186.753245,continental
143.000000,25.585417,901,659,270.000000,55.597542,3.990440,-18.680790,3.780214,-1.278119,-3.411215,2.380723,3.411341,2.380811,133.298859,111.195084,45,10186.753245,continental
143.016683,26.084091,901,659,280.110577,55.597542,3.981637,-28.832088,3.488060,-1.920122,-3.778998,1.745006,3.779044,1.745027,132.672562,166.792626,45,10186.753245,continental
143.114826,26.576294,901,659,280.154108,55.597542,3.973274,-28.897739,3.478536,-1.920076,-3.781613,1.744960,3.781758,1.745027,136.461487,222.390167,45,10186.753245,continental
143.200000,27.069526,901,659,270.000000,55.597542,3.964449,-18.772421,3.753558,-1.275799,-3.415644,2.387042,3.415678,2.387066,137.662003,277.987709,45,10186.753245,continental
143.200000,27.569526,901,659,270.000000,55.597542,3.954893,-18.818480,3.743485,-1.275734,-3.417706,2.386976,3.417834,2.387066,139.796112,333.585251,45,10186.753245,continental
143.173994,28.065627,901,659,250.714969,55.597542,3.944857,0.411110,3.944755,0.028305,-2.440179,3.381909,2.440204,3.381945,140.213791,389.182793,45,10186.753245,continental
142.986024,28.537443,901,659,250.625850,55.597542,3.934190,0.413804,3.934087,0.028413,-2.441783,3.381801,2.441887,3.381945,138.954498,444.780335,45,10186.753245,continental
142.797257,29.009236,901,659,255.438732,55.597542,3.923044,-4.491057,3.910999,-0.307188,-2.723532,3.160698,2.723536,3.160703,137.807327,500.377877,45,10186.753245,continental
142.652836,29.493098,901,659,255.368162,55.597542,3.911832,-4.502137,3.899762,-0.307064,-2.724725,3.160574,2.724836,3.160703,136.666641,555.975419,45,10186.753245,oceanic
142.507029,29.976803,901,659,255.295842,55.597542,3.900136,-4.517388,3.888020,-0.307181,-2.725918,3.160691,2.725928,3.160703,135.485291,591.746276,45,10186.753245,oceanic
142.362505,30.460956,901,659,255.513618,55.597542,3.888332,-4.820785,3.874577,-0.326773,-2.742693,3.146713,2.742804,3.146840,134.309479,536.148735,45,10186.753245,oceanic
142.216674,30.944978,901,659,255.439158,55.597542,3.876065,-4.837569,3.862257,-0.326873,-2.743456,3.146814,2.743479,3.146840,133.127029,480.551193,45,10186.753245,oceanic
142.156586,31.441593,901,659,265.182887,55.597542,3.864147,-14.650867,3.738504,-0.977352,-3.238018,2.635090,3.238360,2.635368,132.175568,424.953651,45,10186.753245,oceanic
142.107108,31.939818,901,659,265.156895,55.597542,3.851874,-14.696682,3.725850,-0.977228,-3.238071,2.634965,3.238566,2.635368,131.051712,369.356109,45,10186.753245,oceanic
142.057090,32.438023,901,659,265.130250,55.597542,3.839142,-14.747701,3.712666,-0.977304,-3.238123,2.635041,3.238524,2.635368,130.116440,313.758567,45,10186.753245,oceanic
142.006517,32.936208,901,659,265.102937,55.597542,3.825952,-14.803990,3.698952,-0.977581,-3.238175,2.635318,3.238236,2.635368,129.380157,258.161025,45,10186.753245,oceanic
142.000000,33.435974,901,659,270.000000,55.597542,3.813103,-19.770704,3.588335,-1.289808,-3.450861,2.349016,3.450991,2.349104,128.723618,202.563483,45,10186.753245,oceanic
142.000000,33.935974,901,659,270.000000,55.597542,3.799931,-19.843172,3.574311,-1.289874,-3.450156,2.349083,3.450187,2.349104,128.013199,146.965942,45,10186.753245,oceanic
142.000000,34.435974,901,659,270.000000,55.597542,3.786648,-19.914648,3.560211,-1.289808,-3.448992,2.349016,3.449121,2.349104,127.301994,91.368400,45,10186.753245,oceanic
142.000000,34.935974,901,659,270.000000,63.569629,3.772978,-19.990947,3.545644,-1.289874,-3.447761,2.349083,3.447792,2.349104,126.589615,35.770858,45,10186.753245,continental
161.475412,52.499582,901,406,300.861463,27.798771,7.573107,-4.221438,7.552561,-0.557467,1.704730,-0.804406,-1.704730,-0.804406,104.899918,0.000000,45,10186.753245,continental
161.057890,52.069739,901,406,300.608542,55.597542,7.624898,-4.270047,7.603732,-0.567730,1.721602,-0.802072,-1.721637,-0.802088,105.437119,55.597542,45,10186.753245,continental
160.647680,51.638688,901,406,300.285933,55.597542,7.676110,-4.241622,7.655085,-0.567746,1.737259,-0.802056,-1.737328,-0.802088,105.971756,111.195084,45,10186.753245,continental
160.228125,51.213378,901,406,307.471095,55.597542,7.726639,-11.717154,7.565631,-1.569129,1.842714,-0.566397,-1.842739,-0.566404,106.541267,166.792626,45,10186.753245,continental
159.746689,50.815554,901,406,307.096869,55.597542,7.775782,-11.642163,7.615811,-1.569143,1.858090,-0.566383,-1.858160,-0.566404,106.970299,222.390167,45,10186.753245,continental
159.256075,50.425606,901,406,316.587041,55.597542,7.824002,-21.427874,7.283193,-2.858340,1.942769,-0.237351,-1.942836,-0.237359,107.485870,277.987709,45,10186.753245,oceanic
158.690069,50.080600,901,406,316.151850,55.597542,7.869443,-21.298373,7.331972,-2.858377,1.957600,-0.237315,-1.957968,-0.237359,108.256752,333.585251,45,10186.753245,oceanic
158.132184,49.732881,901,406,315.725066,55.597542,7.914535,-21.171308,7.380342,-2.858395,1.972432,-0.237297,-1.972952,-0.237359,108.506058,389.182793,45,10186.753245,oceanic
157.582266,49.382521,901,406,315.306542,55.597542,7.959274,-21.046626,7.428299,-2.858395,1.987263,-0.237297,-1.987786,-0.237359,108.756554,444.780335,45,10186.753245,oceanic
157.040162,49.029590,901,406,314.896131,55.597542,8.003658,-20.924277,7.475843,-2.858377,2.002095,-0.237315,-2.002468,-0.237359,109.008308,500.377877,45,10186.753245,oceanic
156.505722,48.674156,901,406,314.493689,71.805505,8.047681,-20.804212,7.522969,-2.858341,2.016926,-0.237351,-2.016997,-0.237359,109.261345,555.975419,45,10186.753245,oceanic
156.033378,48.284982,901,406,307.428324,39.389579,8.092282,-14.006035,7.851700,-1.958527,1.989760,-0.471763,-1.989793,-0.471771,109.541779,611.572960,45,10186.753245,oceanic
155.580223,47.887030,901,406,307.091106,55.597542,8.136522,-13.928448,7.897284,-1.958542,2.003923,-0.471748,-2.004018,-0.471771,109.851929,667.170502,45,10186.753245,oceanic
155.133993,47.487322,901,406,306.761125,55.597542,8.180332,-13.852209,7.942419,-1.958521,2.018085,-0.471769,-2.018091,-0.471771,110.482025,722.768044,45,10186.753245,oceanic
154.728446,47.069862,901,406,303.123521,55.597542,8.223969,-10.455590,8.087417,-1.492431,2.001052,-0.588547,-2.001100,-0.588562,111.454079,778.365586,45,10186.753245,oceanic
154.284744,46.676248,901,406,316.132858,55.597542,8.265990,-23.710182,7.568267,-3.323841,2.096323,-0.109148,-2.096417,-0.109153,112.606125,833.963128,45,10186.753245,oceanic
153.762712,46.328561,901,406,315.754171,55.597542,8.305453,-23.590737,7.611345,-3.323849,2.109771,-0.109140,-2.110026,-0.109153,114.353668,889.560670,45,10186.753245,oceanic
153.247296,45.978529,901,406,315.382451,55.597542,8.344564,-23.473515,7.654004,-3.323849,2.123220,-0.109140,-2.123474,-0.109153,115.260170,914.396133,45,10186.753245,oceanic
152.738377,45.626209,901,406,315.017584,55.597542,8.383320,-23.358477,7.696241,-3.323841,2.136668,-0.109149,-2.136761,-0.109153,116.172791,858.798591,45,10186.753245,oceanic
152.163361,45.336546,901,406,329.036499,55.597542,8.417964,-37.635256,6.666304,-5.140283,2.109437,0.427825,-2.109544,0.427847,116.757851,803.201049,45,10186.753245,oceanic
151.556193,45.077687,901,406,328.605614,55.597542,8.450438,-37.465620,6.707269,-5.140277,2.122370,0.427819,-2.122508,0.427847,116.978790,747.603507,45,10186.753245,oceanic
150.954535,44.815640,901,406,328.180570,55.597542,8.482727,-37.298888,6.747884,-5.140303,2.135304,0.427845,-2.135310,0.427847,117.468185,692.005965,45,10186.753245,oceanic
150.399201,44.509180,901,406,321.841012,55.597542,8.516701,-31.209608,7.284142,-4.413103,2.180665,0.204178,-2.180791,0.204190,118.447250,636.408423,45,10186.753245,oceanic
149.850815,44.198940,901,406,321.457638,55.597542,8.550452,-31.072711,7.323574,-4.413106,2.193171,0.204181,-2.193263,0.204190,119.505577,580.810882,45,10186.753245,oceanic
149.300647,43.893130,901,406,323.396776,55.597542,8.583388,-33.256597,7.177627,-4.707040,2.195410,0.293139,-2.195491,0.293149,120.789459,525.213340,45,10186.753245,oceanic
148.746426,43.593652,901,406,323.013569,55.597542,8.615376,-33.117131,7.215855,-4.707032,2.207484,0.293130,-2.207629,0.293149,121.799202,469.615798,45,10186.753245,oceanic
148.197719,43.291523,901,406,322.636260,55.597542,8.647107,-32.980198,7.253701,-4.707045,2.219557,0.293144,-2.219599,0.293149,121.927986,414.018256,45,10186.753245,oceanic
147.647845,42.993180,901,406,323.412787,55.597542,8.677855,-33.996251,7.194585,-4.852124,2.224851,0.337753,-2.225054,0.337784,122.073334,358.420714,45,10186.753245,oceanic
147.101609,42.693854,901,406,323.041345,55.597542,8.708166,-33.861734,7.231127,-4.852109,2.236379,0.337738,-2.236686,0.337784,126.262810,302.823172,45,10186.753245,oceanic
146.560636,42.391959,901,406,322.675568,55.597542,8.738222,-33.729676,7.267288,-4.852119,2.247908,0.337748,-2.248147,0.337784,126.882339,247.225630,45,10186.753245,oceanic
146.024864,42.087544,901,406,322.315400,55.597542,8.768021,-33.600047,7.303067,-4.852155,2.259436,0.337784,-2.259437,0.337784,127.088219,191.628088,45,10186.753245,continental
145.464289,41.811544,901,406,326.322551,55.597542,8.795560,-37.841909,6.945911,-5.395943,2.238058,0.509410,-2.238144,0.509429,127.236458,136.030547,45,10186.753245,continental
144.908449,41.532942,901,406,325.952988,55.597542,8.822885,-37.704343,6.980466,-5.395962,2.249091,0.509429,-2.249093,0.509429,127.381371,80.433005,45,10186.753245,continental
144.437540,41.179407,901,406,314.752446,35.254613,8.853121,-26.715710,7.908034,-3.980044,2.315595,0.075355,-2.315607,0.075356,127.634560,24.835463,45,10186.753245,continental
92.667753,5.970150,511,686,62.092214,74.936812,4.850383,-41.752324,3.618533,-3.229928,-1.759295,0.620358,1.759479,0.620423,71.192429,778.365586,40,2565.897814,continental
92.902869,5.528250,511,686,62.115766,55.597542,4.888738,-41.351802,3.669815,-3.229895,-1.735827,0.620324,1.736103,0.620423,,833.963128,40,2565.897814,continental
93.137635,5.086258,511,686,62.137482,55.597542,4.927048,-40.961088,3.720685,-3.229908,-1.712359,0.620338,1.712596,0.620423,,889.560670,40,2565.897814,continental
93.372078,4.644181,511,686,62.157365,55.597542,4.965300,-40.579939,3.771141,-3.229969,-1.688891,0.620399,1.688958,0.620423,,945.158212,40,2565.897814,continental
93.655821,4.233429,511,686,53.001111,55.597542,5.007190,-31.079036,4.288438,-2.584812,-1.544402,0.880693,1.544692,0.880864,,1000.755754,40,2565.897814,continental
93.957393,3.834049,511,686,53.022325,55.597542,5.050245,-30.782765,4.338736,-2.584637,-1.520227,0.880519,1.520810,0.880864,,1056.353295,40,2565.897814,continental
94.258684,3.434563,511,686,53.041423,55.597542,5.093082,-30.494707,4.388587,-2.584529,-1.496051,0.880411,1.496812,0.880864,,1111.950837,40,2565.897814,continental
94.559722,3.034982,511,686,53.058410,55.597542,5.135693,-30.214623,4.437990,-2.584489,-1.471876,0.880370,1.472700,0.880864,,1167.548379,40,2565.897814,continental
94.860538,2.635318,511,686,53.073289,55.597542,5.178067,-29.942284,4.486943,-2.584515,-1.447700,0.880397,1.448476,0.880864,,1223.145921,40,2565.897814,continental
95.161161,2.235581,511,686,53.086064,55.597542,5.220197,-29.677468,4.535445,-2.584609,-1.423525,0.880490,1.424142,0.880864,51.042191,1278.743463,40,2565.897814,continental
95.461620,1.835783,511,686,53.096737,55.597542,5.262075,-29.419961,4.583492,-2.584769,-1.399349,0.880651,1.399699,0.880864,50.409313,1334.341005,40,2565.897814,continental
95.761338,1.435491,511,686,54.632279,55.597542,5.303682,-30.695344,4.560603,-2.707387,-1.398112,0.843855,1.398134,0.843869,49.792820,1389.938547,40,2565.897814,continental
96.050793,1.027747,511,686,54.638500,55.597542,5.344868,-30.430860,4.608564,-2.707166,-1.373111,0.843635,1.373479,0.843869,49.150112,1445.536088,40,2565.897814,continental
96.340174,0.619977,511,686,54.642661,55.597542,5.385805,-30.173453,4.656070,-2.707010,-1.348110,0.843479,1.348720,0.843869,48.152325,1418.867569,40,2565.897814,continental
96.629510,0.212192,511,686,54.644762,55.597542,5.426485,-29.922930,4.703119,-2.706919,-1.323110,0.843387,1.323858,0.843869,45.400146,1363.270027,40,2565.897814,continental
96.918832,-0.195599,511,686,54.644804,55.597542,5.466900,-29.679106,4.749709,-2.706891,-1.298109,0.843360,1.298894,0.843869,42.527817,1307.672485,40,2565.897814,continental
97.208167,-0.603385,511,686,54.642787,55.597542,5.507043,-29.441803,4.795838,-2.706928,-1.273108,0.843396,1.273833,0.843869,42.760086,1252.074943,40,2565.897814,continental
97.497546,-1.011156,511,686,54.638710,55.597542,5.546907,-29.210847,4.841506,-2.707029,-1.248108,0.843497,1.248674,0.843869,44.046955,1196.477401,40,2565.897814,continental
97.786997,-1.418901,511,686,54.632572,55.597542,5.586486,-28.986072,4.886709,-2.707194,-1.223107,0.843663,1.223419,0.843869,47.847656,1140.879859,40,2565.897814,continental
98.077079,-1.826229,511,686,53.782360,55.597542,5.625832,-27.925178,4.970760,-2.634679,-1.185517,0.861398,1.185542,0.861417,49.016693,1085.282318,40,2565.897814,continental
98.372727,-2.229592,511,686,53.771898,55.597542,5.665497,-27.710698,5.015703,-2.634498,-1.159843,0.861216,1.160104,0.861417,51.536110,1029.684776,40,2565.897814,continental
98.668538,-2.632896,511,686,53.759350,55.597542,5.704854,-27.501968,5.060177,-2.634382,-1.134169,0.861101,1.134578,0.861417,57.171795,974.087234,40,2565.897814,continental
98.964540,-3.036129,511,686,53.744712,55.597542,5.743896,-27.298841,5.104178,-2.634332,-1.108495,0.861050,1.108965,0.861417,57.930161,918.489692,40,2565.897814,continental
99.260763,-3.439282,511,686,53.727982,55.597542,5.782618,-27.101173,5.147706,-2.634347,-1.082821,0.861066,1.083268,0.861417,58.869987,862.892150,40,2565.897814,continental
99.557237,-3.842343,511,686,53.709155,55.597542,5.821014,-26.908825,5.190760,-2.634428,-1.057147,0.861147,1.057488,0.861417,61.603271,807.294608,40,2565.897814,continental
99.853991,-4.245301,511,686,53.688228,55.597542,5.859079,-26.721666,5.233338,-2.634575,-1.031473,0.861293,1.031628,0.861417,62.844738,751.697066,40,2565.897814,continental
100.163695,-4.638028,511,686,48.795717,55.597542,5.897456,-21.681177,5.480235,-2.178765,-0.928860,0.944437,0.928918,0.944499,64.159988,696.099525,40,2565.897814,continental
100.494330,-5.014132,511,686,48.767900,55.597542,5.936516,-21.530200,5.522291,-2.178651,-0.902743,0.944323,0.902908,0.944499,65.350327,640.501983,40,2565.897814,continental
100.825347,-5.390069,511,686,48.737887,55.597542,5.975186,-21.383551,5.563858,-2.178610,-0.876627,0.944281,0.876829,0.944499,66.547150,584.904441,40,2565.897814,continental
101.156774,-5.765828,511,686,48.705672,55.597542,6.013465,-21.241120,5.604934,-2.178640,-0.850511,0.944312,0.850683,0.944499,67.769814,529.306899,40,2565.897814,continental
101.488640,-6.141395,511,686,48.671250,55.597542,6.051347,-21.102803,5.645519,-2.178742,-0.824395,0.944414,0.824473,0.944499,69.125862,473.709357,40,2565.897814,continental
101.803375,-6.530695,511,686,54.244306,55.597542,6.088158,-26.559534,5.445676,-2.722182,-0.886600,0.860792,0.886615,0.860807,70.421242,418.111815,40,2565.897814,continental
102.097692,-6.936366,511,686,54.209796,55.597542,6.123807,-26.393082,5.485494,-2.722197,-0.860275,0.860807,0.860275,0.860807,71.907959,362.514273,40,2565.897814,continental
102.485520,-7.255560,511,686,39.647057,68.829935,6.162375,-11.802552,6.032092,-1.260450,-0.590659,1.048914,0.590676,1.048943,73.861343,306.916732,40,2565.897814,continental
178.436805,-40.594000,901,806,298.334727,27.798771,4.331822,-48.243580,2.884843,-3.231464,-1.969890,3.265863,1.969890,3.265863,,0.000000,42,3754.768345,continental
178.746244,-40.153063,901,806,297.962934,55.597542,4.398466,-47.112050,2.993450,-3.222695,-1.908650,3.271668,1.908656,3.271679,123.716553,55.597542,42,3754.768345,continental
178.950240,-39.679404,901,806,287.212153,55.597542,4.477001,-35.725210,3.634549,-2.614114,-1.221565,3.566491,1.221565,3.566491,123.335732,111.195084,42,3754.768345,continental
179.141166,-39.201640,901,806,287.090861,55.597542,4.557264,-35.002338,3.732985,-2.614091,-1.169880,3.566468,1.169887,3.566491,123.005829,87.004377,42,3754.768345,continental
179.329512,-38.723568,901,806,286.972425,59.205607,4.637986,-34.306347,3.831143,-2.614050,-1.118101,3.566427,1.118121,3.566491,122.676743,31.406836,42,3754.768345,continental
144.374864,41.131773,901,601118,276.606815,27.798771,9.671723,31.100203,8.281560,4.995797,1.468955,-4.615382,-1.444787,-4.706420,127.368431,0.000000,45,10186.753245,continental
144.299059,40.635068,901,601118,276.557198,55.597542,9.587180,28.436464,8.430446,4.565261,1.595240,-4.184848,-1.461587,-4.706420,128.060196,55.597542,45,10186.753245,continental
144.224372,40.138315,901,601116,276.508806,55.597542,9.523319,25.733743,8.578810,4.134927,1.721525,-3.754515,-1.922835,-2.997657,128.756729,111.195084,45,10186.753245,continental
144.150771,39.641514,901,601116,276.461603,55.597542,9.480536,23.003499,8.726653,3.704874,1.847810,-3.324460,-1.934829,-2.997657,129.389832,166.792626,45,10186.753245,continental
144.071764,39.145338,901,601116,278.828253,55.597542,9.494717,18.980023,8.978509,3.088047,2.068723,-2.998716,-2.071352,-2.913022,129.946182,222.390167,45,10186.753245,continental
143.973506,38.651220,901,601116,278.766553,55.597542,9.637035,20.952139,8.999829,3.446088,2.069535,-3.356757,-2.083044,-2.913022,130.481506,277.987709,45,10186.753245,continental
143.876595,38.157021,901,601115,278.706350,55.597542,9.790045,22.867274,9.020621,3.804389,2.070347,-3.715058,-2.065088,-3.885560,131.144836,333.585251,45,10186.753245,continental
143.691946,37.683870,901,601115,294.726047,55.597542,9.689912,6.877262,9.620192,1.160298,2.899718,-3.008334,-3.075032,-3.157152,131.994537,389.182793,45,10186.753245,continental
143.429282,37.229419,901,601114,294.566304,55.597542,9.357698,5.375317,9.316547,0.876624,2.577133,-2.724659,-2.386970,-2.563097,132.625824,444.780335,45,10186.753245,continental
143.154968,36.780219,901,601114,297.920679,55.597542,9.140588,1.864425,9.135749,0.297386,2.504085,-2.556295,-2.550847,-2.411346,133.302444,500.377877,45,10186.753245,continental
142.864326,36.338066,901,601113,297.747556,55.597542,9.078145,4.008303,9.055940,0.634572,2.406355,-2.893483,-2.340058,-3.099953,133.914566,555.975419,45,10186.753245,continental
142.568351,35.899047,901,601113,299.924785,55.597542,8.954402,2.377271,8.946695,0.371422,2.377995,-2.901726,-2.475834,-3.001057,131.861649,611.572960,45,10186.753245,continental
142.234172,35.482451,901,601112,314.234926,62.891212,8.738004,-14.346219,8.465520,-2.165108,2.723449,-1.933064,-2.800392,-2.068641,126.301079,667.170502,45,10186.753245,continental
141.777019,35.158437,659,601111,334.673833,48.303872,6.559562,-14.460926,6.351743,-1.638052,2.758073,-0.480692,-2.836296,-0.506972,,722.768044,43,633.013775,continental
141.222887,34.948809,659,601126,340.526926,55.597542,6.288736,-22.061289,5.828291,-2.362038,2.481847,-0.130887,-2.504240,-0.114732,,778.365586,43,633.013775,continental
140.647123,34.791161,659,601125,3.387566,55.597542,6.058100,-45.244667,4.265392,-4.301977,2.169953,0.692293,-2.218511,0.657436,,833.963128,43,633.013775,continental
140.046943,34.751910,659,601127,3.921448,55.597542,6.096390,-57.972230,3.233100,-5.168465,1.192230,1.527028,-1.195013,1.525910,,889.560670,43,633.013775,continental
139.447745,34.823723,659,601128,15.881950,55.597542,5.903199,-77.492880,1.278402,-5.763111,0.059560,1.770345,-0.309281,1.837878,,945.158212,43,633.013775,continental
138.964165,34.679103,659,601129,310.783143,55.597542,5.968049,-15.471758,5.751779,-1.592057,1.619406,0.996760,-1.638607,1.002668,,1000.755754,43,633.013775,continental
138.599820,34.279865,659,601130,310.593370,55.597542,6.293134,-13.858932,6.109931,-1.507408,1.977437,0.910903,-1.923535,0.961358,,1056.353295,43,633.013775,continental
138.196114,33.908722,659,601131,316.076507,55.597542,6.539780,-18.275058,6.209927,-2.050738,2.157299,1.046079,-2.215351,1.112494,,1111.950837,43,633.013775,continental
137.735617,33.587658,659,601107,320.889016,55.597542,6.686011,-22.982337,6.155311,-2.610535,2.207613,1.251784,-2.285254,1.207722,,1167.548379,43,633.013775,continental
137.254654,33.291635,659,601107,329.449115,55.597542,6.717179,-30.977710,5.759092,-3.457363,2.067212,1.509110,-2.080225,1.544794,22.233101,1223.145921,43,633.013775,continental
136.741023,33.036426,659,601106,329.168137,55.597542,6.631244,-30.306950,5.724981,-3.346340,2.034017,1.398088,-1.996007,1.293342,20.343304,1278.743463,43,633.013775,continental
136.226839,32.785993,659,601106,344.353122,28.734485,6.533047,-45.139337,4.608314,-4.630782,1.571611,1.769209,-1.585698,1.780507,17.495317,1334.341005,43,633.013775,continental
135.655007,32.649840,608,601106,344.044043,82.460599,6.213979,-45.440031,4.360072,-4.427562,1.324819,1.565993,-1.592611,1.780507,15.386363,1389.938547,44,4365.731205,continental
135.084931,32.511102,608,601105,343.737064,55.597542,5.895013,-45.775681,4.111591,-4.224453,1.078020,1.362883,-1.019048,1.315604,18.490870,1445.536088,44,4365.731205,continental
134.568992,32.272869,608,601105,327.491718,55.597542,5.759562,-29.132830,5.030940,-2.803962,1.329081,0.887280,-1.348005,0.984070,20.392963,1495.128222,44,4365.731205,continental
134.070804,32.004516,608,601104,329.783034,55.597542,5.686673,-30.814336,4.883895,-2.913042,1.273413,0.833250,-1.276856,0.827746,21.640133,1439.530680,44,4365.731205,continental
133.562695,31.751865,608,601103,329.514692,55.597542,5.688571,-31.729715,4.838349,-2.991693,1.230353,0.911901,-1.219530,0.929307,26.164125,1383.933138,44,4365.731205,continental
133.119008,31.427815,608,601102,316.444509,55.597542,5.849862,-19.989602,5.497435,-1.999773,1.520272,0.773498,-1.568656,0.829861,32.776638,1328.335596,44,4365.731205,continental
132.716243,31.065658,608,601102,312.162357,55.597542,6.141299,-17.994005,5.840921,-1.897155,1.789770,0.956414,-1.629258,0.716214,38.804871,1272.738054,44,4365.731205,continental
